"","start_year","end_year","budget_type","money","type","start_planned_outtrun","start_year_value","end_planned_outtrun","end_year_value","cagr"
"2334",2021,2023,"dhsc_rdel_less_pensions","cash_values","fyear","outtrun",175304,"outtrun",175244,-0.000171145937393091
"2335",2022,2023,"dhsc_rdel_less_pensions","cash_values","fyear","outtrun",169432,"outtrun",175244,0.0343028471599225
"2336",2013,2024,"dhsc_rdel_less_pensions","cash_values","fyear","outtrun",104408,"planned",190349,0.0561135635789991
"2337",2014,2024,"dhsc_rdel_less_pensions","cash_values","fyear","outtrun",108373,"planned",190349,0.0579446589997579
"2338",2015,2024,"dhsc_rdel_less_pensions","cash_values","fyear","outtrun",112592,"planned",190349,0.060078724529224
"2339",2016,2024,"dhsc_rdel_less_pensions","cash_values","fyear","outtrun",116028,"planned",190349,0.0638330396725471
"2340",2017,2024,"dhsc_rdel_less_pensions","cash_values","fyear","outtrun",119918,"planned",190349,0.068234508147899
"2341",2018,2024,"dhsc_rdel_less_pensions","cash_values","fyear","outtrun",122455,"planned",190349,0.0762892754500737
"2342",2019,2024,"dhsc_rdel_less_pensions","cash_values","fyear","outtrun",128589,"planned",190349,0.0816066683449699
"2343",2020,2024,"dhsc_rdel_less_pensions","cash_values","fyear","outtrun",175055,"planned",190349,0.0211605297318049
"2344",2021,2024,"dhsc_rdel_less_pensions","cash_values","fyear","outtrun",175304,"planned",190349,0.027825980684425
"2345",2022,2024,"dhsc_rdel_less_pensions","cash_values","fyear","outtrun",169432,"planned",190349,0.0599309679994786
"2346",2023,2024,"dhsc_rdel_less_pensions","cash_values","fyear","outtrun",175244,"planned",190349,0.086194106502933
"2347",2013,2025,"dhsc_rdel_less_pensions","cash_values","fyear","outtrun",104408,"planned",197367,0.0544963081726617
"2348",2014,2025,"dhsc_rdel_less_pensions","cash_values","fyear","outtrun",108373,"planned",197367,0.0560111284897582
"2349",2015,2025,"dhsc_rdel_less_pensions","cash_values","fyear","outtrun",112592,"planned",197367,0.0577345747715474
"2350",2016,2025,"dhsc_rdel_less_pensions","cash_values","fyear","outtrun",116028,"planned",197367,0.0608027503559363
"2351",2017,2025,"dhsc_rdel_less_pensions","cash_values","fyear","outtrun",119918,"planned",197367,0.0642625260425265
"2352",2018,2025,"dhsc_rdel_less_pensions","cash_values","fyear","outtrun",122455,"planned",197367,0.0705673703489
"2353",2019,2025,"dhsc_rdel_less_pensions","cash_values","fyear","outtrun",128589,"planned",197367,0.0740185609665276
"2354",2020,2025,"dhsc_rdel_less_pensions","cash_values","fyear","outtrun",175055,"planned",197367,0.0242830924721726
"2355",2021,2025,"dhsc_rdel_less_pensions","cash_values","fyear","outtrun",175304,"planned",197367,0.0300793442424654
"2356",2022,2025,"dhsc_rdel_less_pensions","cash_values","fyear","outtrun",169432,"planned",197367,0.0521872482701422
